,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view,segm_name
15135,WOMEN-Dresses-id_00000476-04_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00000476,04,front,WOMEN-Dresses-id_00000476-04_1_front_segm.png
38175,WOMEN-Tees_Tanks-id_00003915-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00003915,03,full,WOMEN-Tees_Tanks-id_00003915-03_4_full_segm.png
40199,WOMEN-Tees_Tanks-id_00005295-01_2_side.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00005295,01,side,WOMEN-Tees_Tanks-id_00005295-01_2_side_segm.png
42447,WOMEN-Tees_Tanks-id_00006870-02_1_front.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006870,02,front,WOMEN-Tees_Tanks-id_00006870-02_1_front_segm.png
21182,WOMEN-Dresses-id_00007609-02_1_front.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00007609,02,front,WOMEN-Dresses-id_00007609-02_1_front_segm.png
2372,MEN-Sweatshirts_Hoodies-id_00002431-01_4_full.jpg,1,1,7,3,3,7,MEN-Sweatshirts_Hoodies-id_00002431,01,full,MEN-Sweatshirts_Hoodies-id_00002431-01_4_full_segm.png
42139,WOMEN-Tees_Tanks-id_00006701-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006701,02,full,WOMEN-Tees_Tanks-id_00006701-02_4_full_segm.png
630,MEN-Pants-id_00004767-02_1_front.jpg,1,1,7,3,3,7,MEN-Pants-id_00004767,02,front,MEN-Pants-id_00004767-02_1_front_segm.png
16989,WOMEN-Dresses-id_00002879-01_1_front.jpg,5,5,7,0,0,7,WOMEN-Dresses-id_00002879,01,front,WOMEN-Dresses-id_00002879-01_1_front_segm.png
26667,WOMEN-Rompers_Jumpsuits-id_00007341-03_4_full.jpg,1,0,7,4,3,7,WOMEN-Rompers_Jumpsuits-id_00007341,03,full,WOMEN-Rompers_Jumpsuits-id_00007341-03_4_full_segm.png
22387,WOMEN-Graphic_Tees-id_00004978-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00004978,01,full,WOMEN-Graphic_Tees-id_00004978-01_4_full_segm.png
16737,WOMEN-Dresses-id_00002562-03_4_full.jpg,1,1,2,5,5,3,WOMEN-Dresses-id_00002562,03,full,WOMEN-Dresses-id_00002562-03_4_full_segm.png
5066,MEN-Tees_Tanks-id_00006972-01_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00006972,01,full,MEN-Tees_Tanks-id_00006972-01_4_full_segm.png
19220,WOMEN-Dresses-id_00005527-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00005527,02,front,WOMEN-Dresses-id_00005527-02_1_front_segm.png
5625,WOMEN-Blouses_Shirts-id_00000232-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00000232,02,full,WOMEN-Blouses_Shirts-id_00000232-02_4_full_segm.png
27490,WOMEN-Shorts-id_00004214-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00004214,04,full,WOMEN-Shorts-id_00004214-04_4_full_segm.png
4903,MEN-Tees_Tanks-id_00006132-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00006132,01,full,MEN-Tees_Tanks-id_00006132-01_4_full_segm.png
24645,WOMEN-Leggings-id_00003543-01_1_front.jpg,1,0,7,2,3,7,WOMEN-Leggings-id_00003543,01,front,WOMEN-Leggings-id_00003543-01_1_front_segm.png
36878,WOMEN-Tees_Tanks-id_00003173-02_4_full.jpg,1,0,1,3,3,0,WOMEN-Tees_Tanks-id_00003173,02,full,WOMEN-Tees_Tanks-id_00003173-02_4_full_segm.png
26672,WOMEN-Rompers_Jumpsuits-id_00007408-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00007408,02,front,WOMEN-Rompers_Jumpsuits-id_00007408-02_1_front_segm.png
43532,WOMEN-Tees_Tanks-id_00007708-03_4_full.jpg,1,0,7,6,3,7,WOMEN-Tees_Tanks-id_00007708,03,full,WOMEN-Tees_Tanks-id_00007708-03_4_full_segm.png
38383,WOMEN-Tees_Tanks-id_00004032-01_4_full.jpg,1,0,7,1,5,7,WOMEN-Tees_Tanks-id_00004032,01,full,WOMEN-Tees_Tanks-id_00004032-01_4_full_segm.png
35170,WOMEN-Tees_Tanks-id_00001973-03_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00001973,03,full,WOMEN-Tees_Tanks-id_00001973-03_4_full_segm.png
42570,WOMEN-Tees_Tanks-id_00006943-12_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006943,12,full,WOMEN-Tees_Tanks-id_00006943-12_4_full_segm.png
24553,WOMEN-Jackets_Coats-id_00007921-01_7_additional.jpg,4,4,1,2,2,3,WOMEN-Jackets_Coats-id_00007921,01,additional,WOMEN-Jackets_Coats-id_00007921-01_7_additional_segm.png
16986,WOMEN-Dresses-id_00002877-01_2_side.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00002877,01,side,WOMEN-Dresses-id_00002877-01_2_side_segm.png
25381,WOMEN-Rompers_Jumpsuits-id_00000828-05_2_side.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00000828,05,side,WOMEN-Rompers_Jumpsuits-id_00000828-05_2_side_segm.png
24522,WOMEN-Jackets_Coats-id_00007840-11_4_full.jpg,1,0,1,3,3,3,WOMEN-Jackets_Coats-id_00007840,11,full,WOMEN-Jackets_Coats-id_00007840-11_4_full_segm.png
24973,WOMEN-Pants-id_00004409-03_4_full.jpg,1,1,0,3,1,3,WOMEN-Pants-id_00004409,03,full,WOMEN-Pants-id_00004409-03_4_full_segm.png
14609,WOMEN-Denim-id_00000361-01_1_front.jpg,5,1,7,3,2,7,WOMEN-Denim-id_00000361,01,front,WOMEN-Denim-id_00000361-01_1_front_segm.png
33222,WOMEN-Tees_Tanks-id_00000363-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00000363,02,full,WOMEN-Tees_Tanks-id_00000363-02_4_full_segm.png
624,MEN-Pants-id_00004100-01_1_front.jpg,1,1,7,3,5,7,MEN-Pants-id_00004100,01,front,MEN-Pants-id_00004100-01_1_front_segm.png
26570,WOMEN-Rompers_Jumpsuits-id_00006833-05_4_full.jpg,5,5,7,1,3,7,WOMEN-Rompers_Jumpsuits-id_00006833,05,full,WOMEN-Rompers_Jumpsuits-id_00006833-05_4_full_segm.png
669,MEN-Pants-id_00006428-01_7_additional.jpg,1,1,7,1,5,7,MEN-Pants-id_00006428,01,additional,MEN-Pants-id_00006428-01_7_additional_segm.png
15118,WOMEN-Dresses-id_00000426-03_1_front.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00000426,03,front,WOMEN-Dresses-id_00000426-03_1_front_segm.png
29623,WOMEN-Sweaters-id_00001795-01_4_full.jpg,1,1,7,3,3,7,WOMEN-Sweaters-id_00001795,01,full,WOMEN-Sweaters-id_00001795-01_4_full_segm.png
33218,WOMEN-Tees_Tanks-id_00000362-02_7_additional.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00000362,02,additional,WOMEN-Tees_Tanks-id_00000362-02_7_additional_segm.png
32477,WOMEN-Sweatshirts_Hoodies-id_00004327-02_4_full.jpg,1,1,7,1,3,7,WOMEN-Sweatshirts_Hoodies-id_00004327,02,full,WOMEN-Sweatshirts_Hoodies-id_00004327-02_4_full_segm.png
30194,WOMEN-Sweaters-id_00003400-02_7_additional.jpg,7,0,1,7,3,3,WOMEN-Sweaters-id_00003400,02,additional,WOMEN-Sweaters-id_00003400-02_7_additional_segm.png
28482,WOMEN-Skirts-id_00003782-10_1_front.jpg,1,1,7,3,3,7,WOMEN-Skirts-id_00003782,10,front,WOMEN-Skirts-id_00003782-10_1_front_segm.png
387,MEN-Jackets_Vests-id_00005943-07_1_front.jpg,1,0,1,3,3,3,MEN-Jackets_Vests-id_00005943,07,front,MEN-Jackets_Vests-id_00005943-07_1_front_segm.png
1406,MEN-Shorts-id_00000697-04_1_front.jpg,1,1,7,3,3,7,MEN-Shorts-id_00000697,04,front,MEN-Shorts-id_00000697-04_1_front_segm.png
33257,WOMEN-Tees_Tanks-id_00000371-09_7_additional.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00000371,09,additional,WOMEN-Tees_Tanks-id_00000371-09_7_additional_segm.png
4759,MEN-Tees_Tanks-id_00005703-01_4_full.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00005703,01,full,MEN-Tees_Tanks-id_00005703-01_4_full_segm.png
15289,WOMEN-Dresses-id_00000641-02_3_back.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00000641,02,back,WOMEN-Dresses-id_00000641-02_3_back_segm.png
29677,WOMEN-Sweaters-id_00002084-01_7_additional.jpg,1,4,4,3,1,5,WOMEN-Sweaters-id_00002084,01,additional,WOMEN-Sweaters-id_00002084-01_7_additional_segm.png
17616,WOMEN-Dresses-id_00003651-09_4_full.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00003651,09,full,WOMEN-Dresses-id_00003651-09_4_full_segm.png
39742,WOMEN-Tees_Tanks-id_00005033-06_4_full.jpg,5,0,7,1,3,7,WOMEN-Tees_Tanks-id_00005033,06,full,WOMEN-Tees_Tanks-id_00005033-06_4_full_segm.png
588,MEN-Pants-id_00002898-08_7_additional.jpg,1,1,7,3,3,7,MEN-Pants-id_00002898,08,additional,MEN-Pants-id_00002898-08_7_additional_segm.png
8959,WOMEN-Blouses_Shirts-id_00003804-05_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003804,05,full,WOMEN-Blouses_Shirts-id_00003804-05_4_full_segm.png
31128,WOMEN-Sweaters-id_00005720-06_4_full.jpg,1,0,7,2,3,7,WOMEN-Sweaters-id_00005720,06,full,WOMEN-Sweaters-id_00005720-06_4_full_segm.png
25337,WOMEN-Rompers_Jumpsuits-id_00000668-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00000668,04,full,WOMEN-Rompers_Jumpsuits-id_00000668-04_4_full_segm.png
9808,WOMEN-Blouses_Shirts-id_00004608-03_4_full.jpg,5,1,7,3,1,7,WOMEN-Blouses_Shirts-id_00004608,03,full,WOMEN-Blouses_Shirts-id_00004608-03_4_full_segm.png
30252,WOMEN-Sweaters-id_00003488-03_1_front.jpg,7,0,1,7,3,1,WOMEN-Sweaters-id_00003488,03,front,WOMEN-Sweaters-id_00003488-03_1_front_segm.png
37615,WOMEN-Tees_Tanks-id_00003523-61_7_additional.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00003523,61,additional,WOMEN-Tees_Tanks-id_00003523-61_7_additional_segm.png
25037,WOMEN-Pants-id_00005659-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Pants-id_00005659,02,front,WOMEN-Pants-id_00005659-02_1_front_segm.png
18863,WOMEN-Dresses-id_00005134-02_4_full.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00005134,02,full,WOMEN-Dresses-id_00005134-02_4_full_segm.png
19251,WOMEN-Dresses-id_00005547-01_3_back.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00005547,01,back,WOMEN-Dresses-id_00005547-01_3_back_segm.png
6463,WOMEN-Blouses_Shirts-id_00001172-02_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00001172,02,full,WOMEN-Blouses_Shirts-id_00001172-02_4_full_segm.png
29551,WOMEN-Sweaters-id_00001635-04_7_additional.jpg,1,1,7,3,4,7,WOMEN-Sweaters-id_00001635,04,additional,WOMEN-Sweaters-id_00001635-04_7_additional_segm.png
20732,WOMEN-Dresses-id_00007018-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00007018,02,full,WOMEN-Dresses-id_00007018-02_4_full_segm.png
14097,WOMEN-Cardigans-id_00003924-10_7_additional.jpg,5,1,1,3,4,3,WOMEN-Cardigans-id_00003924,10,additional,WOMEN-Cardigans-id_00003924-10_7_additional_segm.png
18360,WOMEN-Dresses-id_00004563-02_2_side.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00004563,02,side,WOMEN-Dresses-id_00004563-02_2_side_segm.png
26309,WOMEN-Rompers_Jumpsuits-id_00005347-01_1_front.jpg,5,0,1,3,3,1,WOMEN-Rompers_Jumpsuits-id_00005347,01,front,WOMEN-Rompers_Jumpsuits-id_00005347-01_1_front_segm.png
34168,WOMEN-Tees_Tanks-id_00001212-25_4_full.jpg,1,0,7,5,3,7,WOMEN-Tees_Tanks-id_00001212,25,full,WOMEN-Tees_Tanks-id_00001212-25_4_full_segm.png
33390,WOMEN-Tees_Tanks-id_00000508-01_4_full.jpg,1,2,7,1,3,7,WOMEN-Tees_Tanks-id_00000508,01,full,WOMEN-Tees_Tanks-id_00000508-01_4_full_segm.png
17873,WOMEN-Dresses-id_00003928-02_1_front.jpg,1,1,7,5,4,7,WOMEN-Dresses-id_00003928,02,front,WOMEN-Dresses-id_00003928-02_1_front_segm.png
14784,WOMEN-Dresses-id_00000035-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00000035,03,full,WOMEN-Dresses-id_00000035-03_4_full_segm.png
30247,WOMEN-Sweaters-id_00003479-08_4_full.jpg,4,0,7,3,3,7,WOMEN-Sweaters-id_00003479,08,full,WOMEN-Sweaters-id_00003479-08_4_full_segm.png
25121,WOMEN-Pants-id_00007096-03_1_front.jpg,1,1,7,3,2,7,WOMEN-Pants-id_00007096,03,front,WOMEN-Pants-id_00007096-03_1_front_segm.png
62,MEN-Denim-id_00003879-02_7_additional.jpg,1,1,7,3,1,7,MEN-Denim-id_00003879,02,additional,MEN-Denim-id_00003879-02_7_additional_segm.png
22426,WOMEN-Graphic_Tees-id_00005354-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00005354,01,full,WOMEN-Graphic_Tees-id_00005354-01_4_full_segm.png
21975,WOMEN-Graphic_Tees-id_00002253-02_7_additional.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00002253,02,additional,WOMEN-Graphic_Tees-id_00002253-02_7_additional_segm.png
154,MEN-Jackets_Vests-id_00000653-04_4_full.jpg,1,0,1,3,3,3,MEN-Jackets_Vests-id_00000653,04,full,MEN-Jackets_Vests-id_00000653-04_4_full_segm.png
34261,WOMEN-Tees_Tanks-id_00001298-01_7_additional.jpg,1,1,7,3,1,7,WOMEN-Tees_Tanks-id_00001298,01,additional,WOMEN-Tees_Tanks-id_00001298-01_7_additional_segm.png
44082,WOMEN-Tees_Tanks-id_00007976-01_4_full.jpg,1,0,7,6,3,7,WOMEN-Tees_Tanks-id_00007976,01,full,WOMEN-Tees_Tanks-id_00007976-01_4_full_segm.png
42805,WOMEN-Tees_Tanks-id_00007105-01_1_front.jpg,1,1,7,5,3,7,WOMEN-Tees_Tanks-id_00007105,01,front,WOMEN-Tees_Tanks-id_00007105-01_1_front_segm.png
17253,WOMEN-Dresses-id_00003174-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00003174,02,full,WOMEN-Dresses-id_00003174-02_4_full_segm.png
42078,WOMEN-Tees_Tanks-id_00006674-02_1_front.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006674,02,front,WOMEN-Tees_Tanks-id_00006674-02_1_front_segm.png
1658,MEN-Sweaters-id_00000078-04_4_full.jpg,1,1,7,3,3,7,MEN-Sweaters-id_00000078,04,full,MEN-Sweaters-id_00000078-04_4_full_segm.png
5235,MEN-Tees_Tanks-id_00007319-03_1_front.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00007319,03,front,MEN-Tees_Tanks-id_00007319-03_1_front_segm.png
25995,WOMEN-Rompers_Jumpsuits-id_00003520-03_1_front.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00003520,03,front,WOMEN-Rompers_Jumpsuits-id_00003520-03_1_front_segm.png
25155,WOMEN-Pants-id_00007526-01_1_front.jpg,1,1,7,1,1,7,WOMEN-Pants-id_00007526,01,front,WOMEN-Pants-id_00007526-01_1_front_segm.png
7789,WOMEN-Blouses_Shirts-id_00002558-02_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002558,02,full,WOMEN-Blouses_Shirts-id_00002558-02_4_full_segm.png
14589,WOMEN-Cardigans-id_00007635-02_4_full.jpg,5,5,4,1,1,1,WOMEN-Cardigans-id_00007635,02,full,WOMEN-Cardigans-id_00007635-02_4_full_segm.png
38632,WOMEN-Tees_Tanks-id_00004165-02_4_full.jpg,1,1,3,5,5,7,WOMEN-Tees_Tanks-id_00004165,02,full,WOMEN-Tees_Tanks-id_00004165-02_4_full_segm.png
43540,WOMEN-Tees_Tanks-id_00007708-05_4_full.jpg,1,0,7,6,3,7,WOMEN-Tees_Tanks-id_00007708,05,full,WOMEN-Tees_Tanks-id_00007708-05_4_full_segm.png
27048,WOMEN-Shorts-id_00001550-02_4_full.jpg,1,0,7,3,5,7,WOMEN-Shorts-id_00001550,02,full,WOMEN-Shorts-id_00001550-02_4_full_segm.png
43147,WOMEN-Tees_Tanks-id_00007409-01_4_full.jpg,1,1,7,1,1,7,WOMEN-Tees_Tanks-id_00007409,01,full,WOMEN-Tees_Tanks-id_00007409-01_4_full_segm.png
23269,WOMEN-Jackets_Coats-id_00002496-01_4_full.jpg,1,0,1,3,3,3,WOMEN-Jackets_Coats-id_00002496,01,full,WOMEN-Jackets_Coats-id_00002496-01_4_full_segm.png
1387,MEN-Shorts-id_00000056-01_7_additional.jpg,1,1,1,3,3,3,MEN-Shorts-id_00000056,01,additional,MEN-Shorts-id_00000056-01_7_additional_segm.png
24922,WOMEN-Pants-id_00003831-04_1_front.jpg,4,1,7,3,3,7,WOMEN-Pants-id_00003831,04,front,WOMEN-Pants-id_00003831-04_1_front_segm.png
11515,WOMEN-Blouses_Shirts-id_00006348-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006348,02,full,WOMEN-Blouses_Shirts-id_00006348-02_4_full_segm.png
32981,WOMEN-Tees_Tanks-id_00000135-08_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00000135,08,full,WOMEN-Tees_Tanks-id_00000135-08_4_full_segm.png
19289,WOMEN-Dresses-id_00005592-02_3_back.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00005592,02,back,WOMEN-Dresses-id_00005592-02_3_back_segm.png
616,MEN-Pants-id_00003872-04_7_additional.jpg,1,1,1,3,3,3,MEN-Pants-id_00003872,04,additional,MEN-Pants-id_00003872-04_7_additional_segm.png
580,MEN-Pants-id_00002494-01_4_full.jpg,1,1,1,3,5,3,MEN-Pants-id_00002494,01,full,MEN-Pants-id_00002494-01_4_full_segm.png
13205,WOMEN-Cardigans-id_00000071-01_2_side.jpg,1,1,5,3,3,5,WOMEN-Cardigans-id_00000071,01,side,WOMEN-Cardigans-id_00000071-01_2_side_segm.png
12218,WOMEN-Blouses_Shirts-id_00007053-02_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00007053,02,full,WOMEN-Blouses_Shirts-id_00007053-02_4_full_segm.png
3505,MEN-Tees_Tanks-id_00002163-06_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00002163,06,full,MEN-Tees_Tanks-id_00002163-06_4_full_segm.png
24981,WOMEN-Pants-id_00004621-04_1_front.jpg,1,1,7,3,3,7,WOMEN-Pants-id_00004621,04,front,WOMEN-Pants-id_00004621-04_1_front_segm.png
33599,WOMEN-Tees_Tanks-id_00000717-04_4_full.jpg,1,0,4,0,3,3,WOMEN-Tees_Tanks-id_00000717,04,full,WOMEN-Tees_Tanks-id_00000717-04_4_full_segm.png
38432,WOMEN-Tees_Tanks-id_00004053-09_1_front.jpg,1,0,7,3,6,7,WOMEN-Tees_Tanks-id_00004053,09,front,WOMEN-Tees_Tanks-id_00004053-09_1_front_segm.png
335,MEN-Jackets_Vests-id_00004882-01_7_additional.jpg,1,0,1,3,3,3,MEN-Jackets_Vests-id_00004882,01,additional,MEN-Jackets_Vests-id_00004882-01_7_additional_segm.png
26406,WOMEN-Rompers_Jumpsuits-id_00005997-01_7_additional.jpg,0,0,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00005997,01,additional,WOMEN-Rompers_Jumpsuits-id_00005997-01_7_additional_segm.png
27492,WOMEN-Shorts-id_00004214-06_1_front.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00004214,06,front,WOMEN-Shorts-id_00004214-06_1_front_segm.png
11083,WOMEN-Blouses_Shirts-id_00005862-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005862,01,full,WOMEN-Blouses_Shirts-id_00005862-01_4_full_segm.png
34058,WOMEN-Tees_Tanks-id_00001113-03_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00001113,03,full,WOMEN-Tees_Tanks-id_00001113-03_4_full_segm.png
7174,WOMEN-Blouses_Shirts-id_00001850-03_7_additional.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00001850,03,additional,WOMEN-Blouses_Shirts-id_00001850-03_7_additional_segm.png
26444,WOMEN-Rompers_Jumpsuits-id_00006179-03_4_full.jpg,1,1,7,0,0,7,WOMEN-Rompers_Jumpsuits-id_00006179,03,full,WOMEN-Rompers_Jumpsuits-id_00006179-03_4_full_segm.png
13414,WOMEN-Cardigans-id_00001087-02_7_additional.jpg,1,0,1,3,3,5,WOMEN-Cardigans-id_00001087,02,additional,WOMEN-Cardigans-id_00001087-02_7_additional_segm.png
18043,WOMEN-Dresses-id_00004124-02_2_side.jpg,5,5,7,6,6,7,WOMEN-Dresses-id_00004124,02,side,WOMEN-Dresses-id_00004124-02_2_side_segm.png
24526,WOMEN-Jackets_Coats-id_00007840-12_4_full.jpg,1,0,1,1,3,3,WOMEN-Jackets_Coats-id_00007840,12,full,WOMEN-Jackets_Coats-id_00007840-12_4_full_segm.png
5339,MEN-Tees_Tanks-id_00007653-01_4_full.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00007653,01,full,MEN-Tees_Tanks-id_00007653-01_4_full_segm.png
17651,WOMEN-Dresses-id_00003675-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00003675,01,full,WOMEN-Dresses-id_00003675-01_4_full_segm.png
27310,WOMEN-Shorts-id_00003208-10_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00003208,10,full,WOMEN-Shorts-id_00003208-10_4_full_segm.png
13476,WOMEN-Cardigans-id_00001369-02_2_side.jpg,1,7,5,3,7,0,WOMEN-Cardigans-id_00001369,02,side,WOMEN-Cardigans-id_00001369-02_2_side_segm.png
43913,WOMEN-Tees_Tanks-id_00007901-07_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007901,07,full,WOMEN-Tees_Tanks-id_00007901-07_4_full_segm.png
29213,WOMEN-Sweaters-id_00000745-06_4_full.jpg,4,1,7,3,3,7,WOMEN-Sweaters-id_00000745,06,full,WOMEN-Sweaters-id_00000745-06_4_full_segm.png
13370,WOMEN-Cardigans-id_00000874-04_7_additional.jpg,1,0,1,3,3,3,WOMEN-Cardigans-id_00000874,04,additional,WOMEN-Cardigans-id_00000874-04_7_additional_segm.png
39825,WOMEN-Tees_Tanks-id_00005085-06_4_full.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00005085,06,full,WOMEN-Tees_Tanks-id_00005085-06_4_full_segm.png
5490,WOMEN-Blouses_Shirts-id_00000057-03_4_full.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00000057,03,full,WOMEN-Blouses_Shirts-id_00000057-03_4_full_segm.png
25554,WOMEN-Rompers_Jumpsuits-id_00001548-05_2_side.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00001548,05,side,WOMEN-Rompers_Jumpsuits-id_00001548-05_2_side_segm.png
6173,WOMEN-Blouses_Shirts-id_00000856-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00000856,01,front,WOMEN-Blouses_Shirts-id_00000856-01_1_front_segm.png
27024,WOMEN-Shorts-id_00001404-11_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00001404,11,full,WOMEN-Shorts-id_00001404-11_4_full_segm.png
5938,WOMEN-Blouses_Shirts-id_00000530-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00000530,02,full,WOMEN-Blouses_Shirts-id_00000530-02_4_full_segm.png
28864,WOMEN-Skirts-id_00006762-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Skirts-id_00006762,01,front,WOMEN-Skirts-id_00006762-01_1_front_segm.png
26184,WOMEN-Rompers_Jumpsuits-id_00004653-02_4_full.jpg,1,0,7,2,3,7,WOMEN-Rompers_Jumpsuits-id_00004653,02,full,WOMEN-Rompers_Jumpsuits-id_00004653-02_4_full_segm.png
35878,WOMEN-Tees_Tanks-id_00002340-01_7_additional.jpg,1,2,1,3,3,3,WOMEN-Tees_Tanks-id_00002340,01,additional,WOMEN-Tees_Tanks-id_00002340-01_7_additional_segm.png
21461,WOMEN-Dresses-id_00007871-04_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00007871,04,front,WOMEN-Dresses-id_00007871-04_1_front_segm.png
41652,WOMEN-Tees_Tanks-id_00006421-06_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006421,06,full,WOMEN-Tees_Tanks-id_00006421-06_4_full_segm.png
18594,WOMEN-Dresses-id_00004841-03_7_additional.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00004841,03,additional,WOMEN-Dresses-id_00004841-03_7_additional_segm.png
6694,WOMEN-Blouses_Shirts-id_00001393-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001393,02,full,WOMEN-Blouses_Shirts-id_00001393-02_4_full_segm.png
16624,WOMEN-Dresses-id_00002449-02_1_front.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00002449,02,front,WOMEN-Dresses-id_00002449-02_1_front_segm.png
95,MEN-Denim-id_00007607-01_1_front.jpg,1,0,7,3,4,7,MEN-Denim-id_00007607,01,front,MEN-Denim-id_00007607-01_1_front_segm.png
36014,WOMEN-Tees_Tanks-id_00002460-01_2_side.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00002460,01,side,WOMEN-Tees_Tanks-id_00002460-01_2_side_segm.png
12068,WOMEN-Blouses_Shirts-id_00006942-02_1_front.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006942,02,front,WOMEN-Blouses_Shirts-id_00006942-02_1_front_segm.png
42640,WOMEN-Tees_Tanks-id_00006998-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00006998,02,front,WOMEN-Tees_Tanks-id_00006998-02_1_front_segm.png
16588,WOMEN-Dresses-id_00002420-02_1_front.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00002420,02,front,WOMEN-Dresses-id_00002420-02_1_front_segm.png
10459,WOMEN-Blouses_Shirts-id_00005273-03_4_full.jpg,5,5,7,3,1,7,WOMEN-Blouses_Shirts-id_00005273,03,full,WOMEN-Blouses_Shirts-id_00005273-03_4_full_segm.png
39038,WOMEN-Tees_Tanks-id_00004478-03_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00004478,03,full,WOMEN-Tees_Tanks-id_00004478-03_4_full_segm.png
